,DAY,DEPARTURE_TIME,FLIGHT_NUMBER,DESTINATION_AIRPORT,ORIGIN_AIRPORT,DAY_OF_WEEK,TAXI_OUT
562,1,619.0,2272,DFW,SAT,4,9.0
563,1,614.0,124,SEA,FAI,4,29.0
564,1,624.0,70,BOS,FLL,4,13.0
565,1,628.0,966,BOS,RSW,4,9.0
566,1,621.0,891,ATL,MIA,4,16.0
567,1,709.0,2234,MSP,BWI,4,10.0
568,1,619.0,2480,ATL,MDT,4,15.0
569,1,619.0,2180,BOS,EWR,4,16.0
570,1,610.0,5221,DTW,SCE,4,10.0
571,1,618.0,308,DEN,GEG,4,18.0
572,1,0.0,3609,DFW,LEX,4,0.0
573,1,0.0,3634,DFW,VPS,4,0.0
574,1,619.0,969,ORD,BWI,4,12.0
575,1,622.0,6557,PHX,SBA,4,25.0
576,1,617.0,6564,PHX,SBP,4,19.0
577,1,620.0,4418,IAH,PNS,4,10.0
578,1,620.0,6230,DEN,COS,4,19.0
579,1,623.0,3272,ORD,CLE,4,15.0
580,1,621.0,104,HNL,LIH,4,6.0
581,1,627.0,7396,SLC,TWF,4,21.0
582,1,628.0,1592,ATL,SAN,4,16.0
583,1,641.0,195,ORD,BDL,4,12.0
584,1,625.0,649,PHX,LAX,4,17.0
585,1,630.0,674,PHX,EWR,4,21.0
586,1,630.0,835,CLT,PHL,4,13.0
587,1,658.0,572,IAH,AUS,4,18.0
588,1,746.0,577,EWR,SFO,4,15.0
589,1,619.0,5628,SFO,RNO,4,33.0
590,1,634.0,4570,MDW,SEA,4,10.0
591,1,629.0,660,TPA,SJU,4,16.0
592,1,632.0,1231,LAX,HNL,4,17.0
593,1,623.0,401,PHL,CLT,4,27.0
594,1,628.0,433,PHX,JFK,4,17.0
595,1,623.0,567,PHX,SAN,4,17.0
596,1,914.0,595,PHX,ONT,4,14.0
597,1,624.0,148,CLT,MIA,4,15.0
598,1,626.0,330,ORD,PBI,4,12.0
599,1,627.0,1381,DFW,EWR,4,17.0
600,1,622.0,157,OTZ,ANC,4,17.0
601,1,627.0,499,SEA,SAN,4,16.0
602,1,624.0,573,PDX,SAN,4,17.0
603,1,627.0,23,LAX,JFK,4,16.0
604,1,629.0,1099,MCO,LGA,4,13.0
605,1,628.0,929,RSW,JFK,4,14.0
606,1,649.0,1285,PIT,BOS,4,10.0
607,1,628.0,418,JFK,SFO,4,15.0
608,1,626.0,783,ATL,MSP,4,26.0
609,1,625.0,1984,ATL,AUS,4,13.0
610,1,632.0,2114,ATL,COS,4,30.0
611,1,628.0,2283,ATL,DTW,4,12.0
612,1,624.0,2370,LGA,MSY,4,13.0
613,1,631.0,1598,ATL,SEA,4,29.0
614,1,629.0,1809,ATL,EWR,4,12.0
615,1,629.0,1872,ATL,TPA,4,9.0
616,1,630.0,2549,DFW,BPT,4,13.0
617,1,629.0,3261,IAD,RIC,4,9.0
618,1,630.0,3929,JAX,EWR,4,20.0
619,1,623.0,4306,IAH,GPT,4,9.0
620,1,750.0,295,DEN,TPA,4,13.0
621,1,647.0,711,DEN,RSW,4,11.0
622,1,634.0,1246,DFW,DEN,4,10.0
623,1,628.0,1108,MCO,CLE,4,11.0
624,1,0.0,2913,DFW,GPT,4,0.0
625,1,0.0,3649,DFW,MGM,4,0.0
626,1,620.0,2604,LAX,SAN,4,17.0
627,1,621.0,379,MYR,ACY,4,36.0
628,1,623.0,5381,ORD,STC,4,37.0
629,1,624.0,4553,LAX,BOI,4,30.0
630,1,637.0,5186,SAN,SFO,4,14.0
631,1,630.0,5581,LAX,MSP,4,18.0
632,1,630.0,6588,PHX,BFL,4,15.0
633,1,629.0,1534,ORD,TPA,4,12.0
634,1,627.0,5764,IAD,ORD,4,14.0
635,1,627.0,114,OGG,HNL,4,9.0
636,1,625.0,675,MSY,JFK,4,23.0
637,1,623.0,5297,ORD,MKE,4,12.0
638,1,633.0,410,ORD,MIA,4,36.0
639,1,627.0,700,PHL,SEA,4,12.0
640,1,634.0,1926,ATL,SAT,4,10.0
641,1,632.0,1119,MDW,PDX,4,9.0
642,1,628.0,474,PHX,LAS,4,12.0
643,1,648.0,129,DFW,JAX,4,13.0
644,1,0.0,1349,DFW,MSY,4,0.0
645,1,627.0,1543,DFW,PIT,4,12.0
646,1,623.0,2220,DFW,COS,4,25.0
647,1,629.0,240,SAN,SEA,4,24.0
648,1,628.0,576,SAN,PDX,4,14.0
649,1,625.0,724,SLC,SEA,4,24.0
650,1,629.0,475,MCO,PVD,4,37.0
651,1,624.0,1467,PBI,HPN,4,9.0
652,1,656.0,1441,LAS,JFK,4,24.0
653,1,632.0,2005,ATL,MLB,4,10.0
654,1,633.0,2290,ATL,PIT,4,11.0
655,1,632.0,1864,MSP,SAN,4,17.0
656,1,628.0,5579,ATL,ABE,4,13.0
657,1,0.0,3443,DFW,SPI,4,0.0
658,1,626.0,4758,DTW,PLN,4,37.0
659,1,635.0,3460,ONT,PDX,4,12.0
660,1,632.0,665,EWR,RSW,4,10.0
661,1,634.0,1056,MSP,SJC,4,14.0
662,1,637.0,4577,DTW,CIU,4,19.0
663,1,637.0,1718,CLT,MCO,4,10.0
664,1,637.0,1943,CLT,BWI,4,22.0
665,1,648.0,1946,CLT,EWR,4,11.0
666,1,637.0,795,ATL,AUS,4,12.0
667,1,636.0,692,MCO,CAK,4,9.0
668,1,639.0,1170,LAS,FLL,4,10.0
669,1,635.0,653,LAS,MKE,4,11.0
670,1,633.0,890,MDW,PHX,4,21.0
671,1,640.0,832,LAS,SJC,4,10.0
672,1,639.0,1284,EWR,LAS,4,10.0
673,1,643.0,1748,EWR,ORD,4,12.0
674,1,633.0,1305,DFW,DSM,4,32.0
675,1,0.0,1285,DFW,IAH,4,0.0
676,1,636.0,1562,DFW,RIC,4,17.0
677,1,632.0,548,SEA,BLI,4,26.0
678,1,643.0,558,LAX,PDX,4,10.0
679,1,636.0,560,PSP,SEA,4,12.0
680,1,639.0,569,PDX,LAX,4,16.0
681,1,633.0,662,DFW,SEA,4,18.0
682,1,747.0,709,SJC,SLC,4,28.0
683,1,634.0,2476,MIA,BDL,4,13.0
684,1,640.0,1332,ATL,RSW,4,14.0
685,1,634.0,2135,LGA,TPA,4,12.0
686,1,638.0,2276,LGA,MCO,4,14.0
687,1,636.0,2566,MSP,SFO,4,13.0
688,1,638.0,2506,DFW,CRP,4,14.0
689,1,656.0,2555,DFW,SHV,4,15.0
690,1,639.0,2561,DFW,BTR,4,15.0
691,1,643.0,2537,DFW,MLU,4,11.0
692,1,0.0,2775,DFW,PIA,4,0.0
693,1,0.0,2966,DFW,ROW,4,0.0
694,1,0.0,3359,DFW,FWA,4,0.0
695,1,634.0,3476,MIA,CHS,4,36.0
696,1,637.0,3589,MIA,GSO,4,36.0
697,1,828.0,705,FLL,LGA,4,19.0
698,1,638.0,567,ATL,DTW,4,10.0
699,1,643.0,417,FLL,DTW,4,11.0
700,1,638.0,3456,BUR,PDX,4,22.0
701,1,643.0,5492,ORD,MSN,4,31.0
702,1,634.0,6495,LAX,COS,4,30.0
703,1,642.0,5291,DEN,GCC,4,16.0
704,1,636.0,536,IAH,LAX,4,12.0
705,1,653.0,259,IAH,SNA,4,16.0
706,1,718.0,792,ORD,BUF,4,23.0
707,1,638.0,922,LAX,SFO,4,9.0
708,1,649.0,3213,MDW,DAL,4,8.0
709,1,648.0,2599,DAL,LIT,4,9.0
710,1,645.0,2199,MCO,MHT,4,9.0
711,1,644.0,3739,MCO,ALB,4,9.0
712,1,642.0,1188,BWI,SAT,4,6.0
713,1,641.0,4563,ATL,OKC,4,35.0
714,1,645.0,593,PHX,SNA,4,15.0
715,1,0.0,323,STL,DFW,4,0.0
716,1,641.0,1107,DFW,LGA,4,16.0
717,1,641.0,1234,ORD,LAS,4,12.0
718,1,641.0,1283,MIA,BNA,4,21.0
719,1,714.0,1287,MIA,MSP,4,26.0
720,1,645.0,1300,DFW,SNA,4,22.0
721,1,718.0,2326,DCA,MIA,4,16.0
722,1,638.0,318,BOS,JFK,4,23.0
723,1,642.0,1137,DTW,BOS,4,15.0
724,1,637.0,716,ATL,OMA,4,27.0
725,1,642.0,765,MSP,PIT,4,11.0
726,1,641.0,801,ATL,SNA,4,23.0
727,1,639.0,827,ATL,FLL,4,13.0
728,1,642.0,860,MSP,SNA,4,23.0
729,1,644.0,886,LGA,ATL,4,31.0
730,1,644.0,1135,ATL,BHM,4,9.0
731,1,642.0,1324,ATL,BNA,4,15.0
732,1,0.0,1449,DFW,FLL,4,0.0
733,1,642.0,246,JFK,SAN,4,15.0
734,1,644.0,2395,DFW,BHM,4,12.0
735,1,0.0,4438,IAH,HOB,4,0.0
736,1,717.0,6042,DEN,LNK,4,20.0
737,1,711.0,110,MSP,DEN,4,9.0
738,1,642.0,782,DEN,LAS,4,18.0
739,1,638.0,268,DEN,SNA,4,23.0
740,1,0.0,2965,DFW,SGF,4,0.0
741,1,642.0,3009,DFW,CMI,4,12.0
742,1,0.0,3431,DFW,COU,4,0.0
743,1,649.0,301,FLL,BWI,4,11.0
744,1,637.0,725,IAH,MCI,4,10.0
745,1,636.0,6262,DEN,GTF,4,12.0
746,1,637.0,4811,CVG,BNA,4,16.0
747,1,657.0,6502,SFO,SNA,4,16.0
748,1,701.0,6523,LAX,PHX,4,17.0
749,1,642.0,4974,IAH,ATL,4,16.0
750,1,636.0,7385,SLC,EKO,4,20.0
751,1,641.0,1208,JFK,IAD,4,25.0
752,1,639.0,338,KOA,HNL,4,11.0
753,1,645.0,6291,SFO,FAT,4,30.0
754,1,647.0,1212,MSP,LAX,4,14.0
755,1,751.0,284,SFO,PHX,4,27.0
756,1,653.0,1866,CLT,PIT,4,11.0
757,1,647.0,2071,CLT,MSP,4,23.0
758,1,643.0,985,MCO,BWI,4,10.0
759,1,647.0,739,ATL,MSY,4,6.0
760,1,654.0,2964,DAL,PHX,4,16.0
761,1,645.0,1291,ORD,FLL,4,14.0
762,1,640.0,408,PHX,PHL,4,19.0
763,1,644.0,338,SFO,LAX,4,21.0
764,1,641.0,1371,DFW,MEM,4,14.0
765,1,645.0,1318,DFW,BOS,4,21.0
766,1,647.0,1595,DFW,AUS,4,14.0
767,1,800.0,2226,TPA,DFW,4,17.0
768,1,653.0,2429,DFW,CLE,4,9.0
769,1,641.0,2424,DFW,LAX,4,18.0
770,1,647.0,321,SEA,SJC,4,8.0
771,1,649.0,582,SNA,PDX,4,9.0
772,1,637.0,629,PDX,LAS,4,14.0
773,1,644.0,805,SMF,SEA,4,14.0
774,1,648.0,148,OAK,LGB,4,12.0
775,1,650.0,476,JFK,LAX,4,25.0
776,1,658.0,1085,ATL,AVL,4,24.0
777,1,651.0,2512,ATL,HSV,4,10.0
778,1,644.0,6175,ORD,BNA,4,29.0
779,1,0.0,3082,DFW,SAF,4,0.0
780,1,0.0,2973,DFW,GRR,4,0.0
781,1,700.0,3294,ORD,XNA,4,12.0
782,1,646.0,3268,ORD,SUX,4,32.0
783,1,0.0,3419,DFW,LFT,4,0.0
784,1,724.0,729,TPA,ORD,4,9.0
785,1,801.0,5536,IAH,PSP,4,10.0
786,1,650.0,5428,DEN,HYS,4,23.0
787,1,652.0,464,EWR,BOS,4,13.0
788,1,738.0,332,ITO,HNL,4,17.0
789,1,649.0,1101,MIA,JFK,4,29.0
790,1,714.0,111,LAS,DTW,4,11.0
791,1,649.0,1077,MIA,EWR,4,11.0
792,1,655.0,1510,IAH,SAN,4,14.0
793,1,653.0,204,IAH,DFW,4,15.0
794,1,645.0,773,CLT,RIC,4,17.0
795,1,654.0,1960,CLT,TPA,4,11.0
796,1,654.0,670,EWR,TPA,4,13.0
797,1,651.0,707,ATL,CAK,4,12.0
798,1,651.0,537,ATL,MCO,4,12.0
799,1,655.0,897,DAL,ABQ,4,24.0
800,1,656.0,753,FLL,PVD,4,7.0
801,1,651.0,969,FLL,PHL,4,9.0
802,1,653.0,4120,LAS,PHL,4,14.0
803,1,659.0,299,DEN,MIA,4,15.0
804,1,0.0,367,DFW,TUL,4,0.0
805,1,650.0,222,BOS,LAX,4,17.0
806,1,647.0,1104,LGA,DFW,4,15.0
807,1,647.0,1373,DFW,BWI,4,17.0
808,1,0.0,2401,LAX,DFW,4,0.0
809,1,652.0,16,JFK,SFO,4,10.0
810,1,653.0,1071,MSP,MKE,4,27.0
811,1,652.0,2090,MSP,PDX,4,12.0
812,1,651.0,2324,DCA,MCO,4,14.0
813,1,645.0,2702,BUF,JFK,4,18.0
814,1,652.0,1651,LAS,MSP,4,13.0
815,1,654.0,1818,MCO,ATL,4,14.0
816,1,647.0,3924,IAH,MFE,4,14.0
817,1,719.0,907,RDU,TTN,4,9.0
818,1,0.0,3063,ORD,ELP,4,0.0
819,1,657.0,3110,ORD,HSV,4,12.0
820,1,712.0,3188,ORD,ABQ,4,21.0
821,1,657.0,821,SFO,RDU,4,17.0
822,1,656.0,312,LAX,EWR,4,15.0
823,1,655.0,823,CLT,DCA,4,12.0
824,1,658.0,1052,EWR,MCO,4,10.0
825,1,653.0,1553,MIA,DCA,4,11.0
826,1,659.0,15,SFO,JFK,4,16.0
827,1,655.0,453,PBI,JFK,4,13.0
828,1,658.0,1547,ATL,LGA,4,15.0
829,1,658.0,6618,PHX,PSP,4,7.0
830,1,0.0,5366,JMS,DVL,4,0.0
831,1,710.0,356,ORD,ALB,4,11.0
832,1,658.0,392,SFO,PDX,4,15.0
833,1,659.0,417,TPA,EWR,4,9.0
834,1,655.0,852,CLT,JAX,4,14.0
835,1,652.0,1722,CLT,CLE,4,11.0
836,1,654.0,1877,MIA,CLT,4,23.0
837,1,656.0,1961,CLT,IAH,4,12.0
838,1,657.0,1978,CLT,IND,4,13.0
839,1,655.0,2064,CLT,DFW,4,35.0
840,1,658.0,463,ORD,LGA,4,13.0
841,1,656.0,514,IAH,BOS,4,15.0
842,1,700.0,521,ORD,BOS,4,32.0
843,1,659.0,736,EWR,SFO,4,21.0
844,1,701.0,795,DEN,SNA,4,13.0
845,1,658.0,1027,IAH,SFO,4,12.0
846,1,655.0,399,LAX,JFK,4,18.0
847,1,659.0,897,SFO,LAS,4,13.0
848,1,700.0,473,FLL,BUF,4,29.0
849,1,658.0,309,HOU,BWI,4,9.0
850,1,655.0,369,LAS,BWI,4,11.0
851,1,700.0,4635,PHX,CLE,4,11.0
852,1,655.0,1019,DAL,DCA,4,14.0
853,1,704.0,194,FLL,ISP,4,15.0
854,1,703.0,2511,DAL,MDW,4,9.0
855,1,659.0,767,TPA,MDW,4,16.0
856,1,656.0,390,MDW,MSP,4,10.0
857,1,658.0,443,MCO,PIT,4,9.0
858,1,655.0,921,BNA,SAT,4,10.0
859,1,700.0,2373,MCO,HOU,4,11.0
860,1,1228.0,1195,SFO,MCO,4,13.0
861,1,706.0,1697,DEN,EWR,4,19.0
862,1,658.0,424,PHX,ORD,4,10.0
863,1,658.0,461,CLT,ATL,4,15.0
864,1,701.0,568,PHX,SLC,4,29.0
865,1,659.0,590,PHX,BOI,4,30.0
866,1,701.0,621,PHX,DCA,4,15.0
867,1,649.0,9,LAX,JFK,4,22.0
868,1,656.0,17,MIA,ATL,4,15.0
869,1,650.0,118,JFK,LAX,4,13.0
870,1,703.0,68,MIA,SFO,4,14.0
871,1,653.0,201,LAX,BOS,4,16.0
872,1,657.0,204,LAS,MIA,4,20.0
873,1,652.0,309,BNA,DFW,4,31.0
874,1,658.0,315,ORD,LGA,4,16.0
875,1,745.0,1242,DFW,FAT,4,12.0
876,1,659.0,1247,ORD,BOS,4,26.0
877,1,656.0,1258,DFW,LAS,4,17.0
878,1,823.0,1273,IAH,MIA,4,18.0
879,1,655.0,1354,MCO,DFW,4,17.0
880,1,658.0,1529,LAX,MCO,4,15.0
881,1,656.0,1582,BOS,MIA,4,10.0
882,1,656.0,1699,DFW,TPA,4,3.0
883,1,656.0,1507,DFW,SEA,4,12.0
884,1,655.0,1513,ATL,DFW,4,11.0
885,1,0.0,1648,DFW,TUS,4,0.0
886,1,0.0,2291,MIA,DFW,4,0.0
887,1,656.0,2451,MIA,LGA,4,12.0
888,1,701.0,17,SEA,EWR,4,13.0
889,1,655.0,39,SEA,MSP,4,13.0
890,1,653.0,112,SEA,ANC,4,16.0
891,1,651.0,311,SFO,PSP,4,10.0
892,1,651.0,313,SEA,SFO,4,18.0
893,1,655.0,405,PDX,SJC,4,12.0
894,1,658.0,415,SEA,PDX,4,22.0
895,1,655.0,445,SEA,LAX,4,15.0
896,1,656.0,466,LAX,SEA,4,30.0
897,1,645.0,519,SEA,SNA,4,23.0
898,1,904.0,531,SEA,BUR,4,10.0
899,1,659.0,615,SEA,LAS,4,15.0
900,1,653.0,663,PDX,PHX,4,9.0
901,1,717.0,722,LAX,SLC,4,24.0
902,1,657.0,833,HNL,PDX,4,15.0
903,1,656.0,847,OGG,SAN,4,19.0
904,1,649.0,883,LIH,OAK,4,12.0
905,1,653.0,288,BOS,LAX,4,16.0
906,1,650.0,289,DCA,BOS,4,13.0
907,1,657.0,619,SAN,BOS,4,15.0
908,1,652.0,723,MCO,DCA,4,13.0
909,1,913.0,1109,JAX,BOS,4,27.0
910,1,649.0,1121,LGB,PDX,4,13.0
911,1,656.0,1031,HOU,BOS,4,14.0
912,1,700.0,1039,AUS,BOS,4,16.0
913,1,654.0,2007,FLL,PIT,4,15.0
914,1,712.0,364,LAX,SEA,4,9.0
915,1,657.0,400,JFK,PDX,4,13.0
916,1,702.0,424,LAX,JFK,4,24.0
917,1,652.0,822,DTW,SEA,4,21.0
918,1,701.0,854,DTW,SFO,4,14.0
919,1,703.0,872,ATL,DCA,4,14.0
920,1,701.0,1183,ATL,ORF,4,30.0
921,1,658.0,1280,ATL,DAB,4,11.0
922,1,659.0,1305,ATL,PBI,4,21.0
923,1,657.0,1440,MSP,SLC,4,20.0
924,1,656.0,1453,MSP,SEA,4,13.0
925,1,700.0,1461,DFW,DAY,4,13.0
926,1,659.0,1971,PHX,MSP,4,13.0
927,1,657.0,2017,PBI,LGA,4,12.0
928,1,657.0,2123,LGA,RSW,4,12.0
929,1,657.0,2151,LGA,MIA,4,18.0
930,1,659.0,2180,ATL,CLE,4,9.0
931,1,656.0,2351,LGA,PBI,4,15.0
932,1,659.0,2365,SJU,JFK,4,33.0
933,1,707.0,2539,ATL,MKE,4,12.0
934,1,647.0,2784,BOS,RDU,4,45.0
935,1,700.0,46,SFO,JFK,4,33.0
936,1,700.0,1498,LGA,FLL,4,14.0
937,1,653.0,1506,DTW,LAX,4,15.0
938,1,654.0,1795,JFK,LAS,4,11.0
939,1,704.0,1894,MIA,MSP,4,17.0
940,1,659.0,1925,RSW,MSP,4,16.0
941,1,857.0,2393,MCO,JFK,4,39.0
942,1,657.0,4513,ORD,CLE,4,17.0
943,1,707.0,4524,IAH,LFT,4,10.0
944,1,704.0,4871,ATL,SHV,4,13.0
945,1,652.0,4987,LGA,ROC,4,23.0
946,1,654.0,5423,MSP,CID,4,29.0
947,1,658.0,5755,ORD,PVD,4,10.0
948,1,649.0,1061,PHX,ORD,4,13.0
949,1,701.0,1120,RSW,CLE,4,9.0
950,1,802.0,676,MCO,DEN,4,12.0
951,1,658.0,681,DEN,MCO,4,17.0
952,1,704.0,2841,DSM,DFW,4,29.0
953,1,0.0,2852,DFW,GRK,4,0.0
954,1,0.0,2871,DFW,PNS,4,0.0
955,1,0.0,3024,DFW,GJT,4,0.0
956,1,655.0,3051,ORD,HPN,4,11.0
957,1,0.0,2991,DFW,BMI,4,0.0
958,1,0.0,3362,MAF,DFW,4,0.0
959,1,725.0,231,FLL,ATL,4,10.0
960,1,655.0,259,FLL,ACY,4,22.0
961,1,655.0,183,RSW,LBE,4,11.0
962,1,743.0,193,LAS,IAH,4,14.0
963,1,712.0,198,MCO,FLL,4,19.0
964,1,704.0,610,BOS,FLL,4,15.0
965,1,704.0,6194,DEN,ASE,4,20.0
966,1,650.0,6272,SFO,BUR,4,28.0
967,1,721.0,3479,SLC,SAN,4,17.0
968,1,656.0,217,HNL,KOA,4,7.0
969,1,647.0,4623,PDX,SEA,4,46.0
970,1,0.0,5471,DEN,RKS,4,0.0
971,1,656.0,5632,SFO,SBA,4,20.0
972,1,710.0,6225,ORD,BOI,4,22.0
973,1,656.0,7382,SLC,CPR,4,24.0
974,1,656.0,5633,DEN,COS,4,19.0
975,1,706.0,296,DEN,ORD,4,23.0
976,1,726.0,656,ORD,PHX,4,62.0
977,1,706.0,1441,IAH,MSY,4,9.0
978,1,701.0,1764,RSW,CLE,4,12.0
979,1,0.0,130,TPA,MIA,4,0.0
980,1,653.0,4221,IAH,BTR,4,10.0
981,1,703.0,6159,ORD,BTV,4,12.0
982,1,705.0,410,BWI,FLL,4,13.0
983,1,733.0,6382,BOI,SFO,4,12.0
984,1,713.0,761,SFO,ORD,4,14.0
985,1,702.0,12,JFK,SFO,4,10.0
986,1,703.0,2851,FLL,BDL,4,7.0
987,1,700.0,1108,FLL,BWI,4,10.0
988,1,705.0,1432,TPA,CMH,4,16.0
989,1,703.0,1863,BWI,DAL,4,9.0
990,1,0.0,665,STL,DAL,4,0.0
991,1,659.0,323,BWI,FLL,4,17.0
992,1,659.0,2041,LAS,MCO,4,12.0
993,1,705.0,4649,MCO,MDW,4,9.0
994,1,709.0,893,HOU,OAK,4,8.0
995,1,734.0,552,ELP,SAT,4,11.0
996,1,703.0,3239,BWI,TPA,4,9.0
997,1,658.0,1912,DEN,TUS,4,18.0
998,1,658.0,1660,EWR,SNA,4,13.0
999,1,657.0,445,CLT,RDU,4,56.0
1000,1,707.0,556,PHX,MKE,4,11.0
1001,1,704.0,605,PHX,BWI,4,18.0
1002,1,659.0,70,DFW,SAN,4,22.0
1003,1,701.0,86,ORD,PDX,4,15.0
1004,1,701.0,1099,DFW,ORF,4,28.0
1005,1,710.0,1022,DFW,OKC,4,35.0
1006,1,703.0,1232,LAX,MIA,4,22.0
1007,1,701.0,1260,JFK,MIA,4,15.0
1008,1,713.0,1564,ORD,PHX,4,14.0
1009,1,729.0,2281,DFW,IND,4,22.0
1010,1,658.0,2434,DFW,CMH,4,14.0
1011,1,700.0,279,LGB,LAS,4,15.0
1012,1,655.0,366,SMF,LGB,4,9.0
1013,1,702.0,1016,JAX,FLL,4,13.0
1014,1,703.0,1080,ATL,STL,4,12.0
1015,1,703.0,1996,LGA,MSP,4,10.0
1016,1,701.0,2003,MIA,LGA,4,16.0
1017,1,705.0,2054,JFK,SEA,4,11.0
1018,1,703.0,2109,DTW,SAN,4,13.0
1019,1,703.0,2412,ATL,SLC,4,20.0
1020,1,703.0,2511,TUS,MSP,4,15.0
1021,1,658.0,1614,ATL,LIT,4,13.0
1022,1,659.0,1879,FLL,LGA,4,24.0
1023,1,713.0,2539,DFW,FSD,4,36.0
1024,1,0.0,2908,DFW,ABI,4,0.0
1025,1,705.0,3615,ORD,FAR,4,18.0
1026,1,652.0,2585,LAX,EUG,4,24.0
1027,1,700.0,2582,LAX,SJC,4,12.0
1028,1,702.0,6466,SLC,LAX,4,11.0
1029,1,703.0,2101,JFK,BUF,4,21.0
1030,1,853.0,110,HNL,LIH,4,11.0
1031,1,706.0,2084,JFK,MCO,4,19.0
1032,1,706.0,4197,IAH,SHV,4,14.0
1033,1,705.0,52,BOS,MCO,4,40.0
1034,1,703.0,285,HNL,OGG,4,6.0
1035,1,707.0,112,IAH,LAS,4,14.0
1036,1,801.0,200,HNL,GUM,4,13.0
1037,1,707.0,405,HNL,LAX,4,12.0
1038,1,706.0,1956,CLT,ORF,4,26.0
1039,1,709.0,617,BWI,AUS,4,10.0
1040,1,709.0,235,BOS,CAK,4,9.0
1041,1,725.0,3835,RSW,CMH,4,10.0
1042,1,709.0,2303,LGA,DAL,4,8.0
1043,1,706.0,494,SNA,LAS,4,11.0
1044,1,709.0,435,DAL,SAN,4,14.0
1045,1,743.0,691,MDW,ONT,4,8.0
1046,1,742.0,1556,DEN,PHX,4,13.0
1047,1,709.0,493,PHX,PIT,4,7.0
1048,1,705.0,561,PHX,MCO,4,13.0
1049,1,703.0,1482,DFW,SFO,4,16.0
1050,1,721.0,1624,DFW,PHX,4,15.0
1051,1,719.0,2310,DEN,DFW,4,15.0
1052,1,706.0,55,SCC,ANC,4,15.0
1053,1,709.0,530,ONT,SEA,4,10.0
1054,1,704.0,987,SLC,PHL,4,11.0
1055,1,708.0,2067,ATL,CMH,4,11.0
1056,1,708.0,2315,ATL,CVG,4,36.0
1057,1,708.0,2191,TPA,BOS,4,19.0
1058,1,706.0,1575,ATL,IND,4,14.0
1059,1,709.0,5920,ORD,TVC,4,26.0
1060,1,708.0,721,DEN,DCA,4,12.0
1061,1,702.0,2930,ORD,ALO,4,19.0
1062,1,709.0,3617,MIA,TLH,4,9.0
1063,1,707.0,650,DTW,TPA,4,10.0
1064,1,752.0,5240,ORD,ASE,4,27.0
1065,1,708.0,2020,LAX,MEM,4,23.0
1066,1,708.0,4510,EWR,RIC,4,10.0
1067,1,705.0,217,LGB,AUS,4,15.0
1068,1,709.0,604,LGA,FLL,4,15.0
1069,1,728.0,1506,SJU,MIA,4,15.0
1070,1,708.0,1550,MSP,LAS,4,12.0
1071,1,717.0,156,OGG,HNL,4,9.0
1072,1,711.0,3,SJU,JFK,4,17.0
1073,1,716.0,230,ORD,IAH,4,13.0
1074,1,715.0,300,SFO,CLE,4,12.0
1075,1,715.0,748,CLT,SFO,4,14.0
1076,1,715.0,821,CLT,MSY,4,12.0
1077,1,714.0,706,SFO,SEA,4,13.0
1078,1,742.0,833,DEN,BOI,4,18.0
1079,1,714.0,178,LAS,BNA,4,15.0
1080,1,717.0,4323,LAS,CMH,4,8.0
1081,1,710.0,406,BNA,DCA,4,14.0
1082,1,716.0,531,PBI,ISP,4,9.0
1083,1,710.0,963,MDW,MCO,4,10.0
1084,1,709.0,205,SJC,SAN,4,8.0
1085,1,715.0,322,PHX,SEA,4,9.0
1086,1,709.0,303,LAS,STL,4,10.0
1087,1,711.0,752,MDW,HOU,4,8.0
1088,1,712.0,1636,ATL,PHX,4,18.0
1089,1,708.0,1058,ORD,BWI,4,9.0
1090,1,712.0,1463,EWR,PBI,4,12.0
1091,1,719.0,61,DFW,MIA,4,13.0
1092,1,747.0,167,SFO,MIA,4,14.0
1093,1,710.0,236,JFK,SEA,4,19.0
1094,1,719.0,1011,DFW,ELP,4,12.0
1095,1,713.0,1133,LGA,MIA,4,16.0
1096,1,830.0,1254,ORD,MIA,4,21.0
1097,1,759.0,1403,LAX,AUS,4,18.0
1098,1,717.0,1412,DFW,ONT,4,11.0
1099,1,711.0,1159,RDU,DFW,4,14.0
1100,1,712.0,1174,DFW,RNO,4,21.0
1101,1,714.0,2245,FLL,DFW,4,10.0
1102,1,710.0,367,SEA,SMF,4,30.0
1103,1,709.0,22,BOS,PBI,4,9.0
1104,1,710.0,111,ORD,BOS,4,27.0
1105,1,704.0,394,HPN,MCO,4,18.0
1106,1,724.0,907,STT,BOS,4,12.0
1107,1,713.0,1092,MCO,MEM,4,14.0
1108,1,723.0,1415,ATL,CLT,4,24.0
1109,1,809.0,1446,ATL,PHX,4,17.0
1110,1,829.0,1994,JFK,PHX,4,45.0
1111,1,712.0,2124,ATL,MSY,4,10.0
1112,1,712.0,1482,ATL,RDU,4,14.0
1113,1,713.0,1501,ATL,BOS,4,17.0
1114,1,712.0,1553,ATL,LAS,4,14.0
1115,1,708.0,4134,IAH,MCI,4,13.0
1116,1,713.0,4614,CLT,IAH,4,14.0
1117,1,959.0,5242,LGA,CLE,4,12.0
1118,1,705.0,1308,CVG,IAD,4,11.0
1119,1,702.0,1046,MDT,MCO,4,15.0
1120,1,712.0,2885,DFW,XNA,4,9.0
1121,1,755.0,3446,ORD,MHK,4,19.0
1122,1,712.0,867,LAX,DFW,4,10.0
